2025-02-07 20:02:21,796 - INFO - Running soft kmeans for file: 25_50_0
2025-02-07 20:02:21,797 - INFO - Number of biomarkers: 10
2025-02-07 20:02:23,202 - INFO - Iteration 200/2000, Acceptance Ratio: 55.00%, Log Likelihood: -1158.2304, Current Accepted Order: dict_values([1, 10, 3, 2, 4, 5, 7, 6, 9, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -18.293008147508083, 'theta_std': 4.051068953364939, 'phi_mean': -9.268697823667328, 'phi_std': 2.7231518846769145}), ('FUS-GMI (9)', {'theta_mean': 0.47229922388252454, 'theta_std': 0.01993074475654064, 'phi_mean': 0.5728972306081848, 'phi_std': 0.06816707881777855}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.276279960944393, 'theta_std': 0.3986847206805669, 'phi_mean': 0.3537629804458852, 'phi_std': 0.2131914348879656}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -44.96639522222418, 'theta_std': 31.540497593578934, 'phi_mean': -24.739560182700714, 'phi_std': 14.717343720148063}), ('PCC-FCI (2)', {'theta_mean': 3.907674460514972, 'theta_std': 1.0368784312834152, 'phi_mean': 8.47819218650638, 'phi_std': 4.352754853804439})]) 
2025-02-07 20:02:23,984 - INFO - Iteration 400/2000, Acceptance Ratio: 57.00%, Log Likelihood: -1156.5545, Current Accepted Order: dict_values([1, 10, 2, 3, 4, 5, 9, 6, 8, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -18.293008147508083, 'theta_std': 4.051068953364939, 'phi_mean': -9.268697823667328, 'phi_std': 2.7231518846769145}), ('FUS-GMI (9)', {'theta_mean': 0.47782882838859103, 'theta_std': 0.021997987455512086, 'phi_mean': 0.5744295119647588, 'phi_std': 0.06816673475023984}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.5552084768737402, 'theta_std': 0.46254062863095163, 'phi_mean': 0.32108625954969283, 'phi_std': 0.22267340145409456}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -45.524808210959954, 'theta_std': 34.28715639270921, 'phi_mean': -27.125100437688403, 'phi_std': 15.07203368273629}), ('PCC-FCI (2)', {'theta_mean': 3.907674460514972, 'theta_std': 1.0368784312834152, 'phi_mean': 8.47819218650638, 'phi_std': 4.352754853804439})]) 
2025-02-07 20:02:24,731 - INFO - Iteration 600/2000, Acceptance Ratio: 55.33%, Log Likelihood: -1154.2527, Current Accepted Order: dict_values([1, 10, 2, 3, 4, 5, 6, 7, 9, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -16.42888965688899, 'theta_std': 5.222093465045179, 'phi_mean': -9.283511930130063, 'phi_std': 2.7787281306829734}), ('FUS-GMI (9)', {'theta_mean': 0.4740522095961379, 'theta_std': 0.028760172872170985, 'phi_mean': 0.5797489004764722, 'phi_std': 0.06453831540697468}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.2711573370746623, 'theta_std': 0.3294836885906914, 'phi_mean': 0.36651664243709886, 'phi_std': 0.21901496069789067}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -45.524808210959954, 'theta_std': 34.28715639270921, 'phi_mean': -27.125100437688403, 'phi_std': 15.07203368273629}), ('PCC-FCI (2)', {'theta_mean': 4.4130291424941, 'theta_std': 1.1307928909720735, 'phi_mean': 8.617030990145201, 'phi_std': 4.399698404040191})]) 
2025-02-07 20:02:25,493 - INFO - Iteration 800/2000, Acceptance Ratio: 54.00%, Log Likelihood: -1155.5653, Current Accepted Order: dict_values([1, 10, 2, 3, 4, 5, 9, 6, 8, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -17.37950324269922, 'theta_std': 4.611250065741966, 'phi_mean': -9.249118160726816, 'phi_std': 2.753238485249105}), ('FUS-GMI (9)', {'theta_mean': 0.46980543238645855, 'theta_std': 0.028302483019926907, 'phi_mean': 0.5779821737226913, 'phi_std': 0.06480296875108506}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.5135961664879435, 'theta_std': 0.42199692417128853, 'phi_mean': 0.3205071336520247, 'phi_std': 0.22509968953081896}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -45.524808210959954, 'theta_std': 34.28715639270921, 'phi_mean': -27.125100437688403, 'phi_std': 15.07203368273629}), ('PCC-FCI (2)', {'theta_mean': 3.907674460514972, 'theta_std': 1.0368784312834152, 'phi_mean': 8.47819218650638, 'phi_std': 4.352754853804439})]) 
2025-02-07 20:02:26,254 - INFO - Iteration 1000/2000, Acceptance Ratio: 53.80%, Log Likelihood: -1155.1970, Current Accepted Order: dict_values([1, 8, 2, 3, 4, 5, 10, 6, 9, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -17.37950324269922, 'theta_std': 4.611250065741966, 'phi_mean': -9.249118160726816, 'phi_std': 2.753238485249105}), ('FUS-GMI (9)', {'theta_mean': 0.46737687378246967, 'theta_std': 0.02988729425175633, 'phi_mean': 0.5758547785019572, 'phi_std': 0.06556365712377087}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.5552084768737402, 'theta_std': 0.46254062863095163, 'phi_mean': 0.32108625954969283, 'phi_std': 0.22267340145409456}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -45.524808210959954, 'theta_std': 34.28715639270921, 'phi_mean': -27.125100437688403, 'phi_std': 15.07203368273629}), ('PCC-FCI (2)', {'theta_mean': 4.141130568830727, 'theta_std': 1.240804256276969, 'phi_mean': 8.759061033477636, 'phi_std': 4.349704061612496})]) 
2025-02-07 20:02:27,007 - INFO - Iteration 1200/2000, Acceptance Ratio: 53.92%, Log Likelihood: -1156.3607, Current Accepted Order: dict_values([1, 9, 2, 4, 3, 5, 8, 6, 10, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -17.37950324269922, 'theta_std': 4.611250065741966, 'phi_mean': -9.249118160726816, 'phi_std': 2.753238485249105}), ('FUS-GMI (9)', {'theta_mean': 0.45975687835517876, 'theta_std': 0.026898223869945042, 'phi_mean': 0.5742908245556676, 'phi_std': 0.06565585068502049}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.381934135935381, 'theta_std': 0.41355356580741043, 'phi_mean': 0.33295960221472476, 'phi_std': 0.2223919389330871}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -46.85180825357852, 'theta_std': 34.603613059877176, 'phi_mean': -26.85375733505174, 'phi_std': 14.890573460756713}), ('PCC-FCI (2)', {'theta_mean': 3.8620548043139227, 'theta_std': 1.1184862209297632, 'phi_mean': 8.692163854442498, 'phi_std': 4.322309812904344})]) 
2025-02-07 20:02:27,747 - INFO - Iteration 1400/2000, Acceptance Ratio: 53.71%, Log Likelihood: -1154.3147, Current Accepted Order: dict_values([1, 10, 2, 4, 3, 5, 6, 7, 9, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -17.37950324269922, 'theta_std': 4.611250065741966, 'phi_mean': -9.249118160726816, 'phi_std': 2.753238485249105}), ('FUS-GMI (9)', {'theta_mean': 0.46980543238645855, 'theta_std': 0.028302483019926907, 'phi_mean': 0.5779821737226913, 'phi_std': 0.06480296875108506}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.2711573370746623, 'theta_std': 0.3294836885906914, 'phi_mean': 0.36651664243709886, 'phi_std': 0.21901496069789067}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -46.85180825357852, 'theta_std': 34.603613059877176, 'phi_mean': -26.85375733505174, 'phi_std': 14.890573460756713}), ('PCC-FCI (2)', {'theta_mean': 4.132517939806609, 'theta_std': 1.0306851438380586, 'phi_mean': 8.554776638273786, 'phi_std': 4.370092606732796})]) 
2025-02-07 20:02:28,495 - INFO - Iteration 1600/2000, Acceptance Ratio: 53.62%, Log Likelihood: -1154.5534, Current Accepted Order: dict_values([1, 10, 2, 3, 4, 5, 7, 8, 9, 6]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.142650376532917, 'theta_std': 6.417740883791897, 'phi_mean': 36.558785392927945, 'phi_std': 14.419805747957813}), ('FUS-FCI (10)', {'theta_mean': -14.245725003121517, 'theta_std': 5.8880525072506344, 'phi_mean': -9.338589548066421, 'phi_std': 2.6972863462120844}), ('FUS-GMI (9)', {'theta_mean': 0.47512653350551154, 'theta_std': 0.02728508083016842, 'phi_mean': 0.5820910413471058, 'phi_std': 0.06353257475416897}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.29479836841980317, 'theta_std': 0.3503294672929068, 'phi_mean': 0.3540321427827156, 'phi_std': 0.21966234501657272}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -45.524808210959954, 'theta_std': 34.28715639270921, 'phi_mean': -27.125100437688403, 'phi_std': 15.07203368273629}), ('PCC-FCI (2)', {'theta_mean': 4.5499514687980795, 'theta_std': 1.0993218531790152, 'phi_mean': 8.692508793948067, 'phi_std': 4.422313120377282})]) 
2025-02-07 20:02:29,230 - INFO - Iteration 1800/2000, Acceptance Ratio: 53.17%, Log Likelihood: -1154.6021, Current Accepted Order: dict_values([1, 9, 2, 4, 3, 5, 10, 6, 8, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -16.42888965688899, 'theta_std': 5.222093465045179, 'phi_mean': -9.283511930130063, 'phi_std': 2.7787281306829734}), ('FUS-GMI (9)', {'theta_mean': 0.4740522095961379, 'theta_std': 0.028760172872170985, 'phi_mean': 0.5797489004764722, 'phi_std': 0.06453831540697468}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.5165142034074788, 'theta_std': 0.5284595130970401, 'phi_mean': 0.3285374305650723, 'phi_std': 0.2260141466913079}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -46.85180825357852, 'theta_std': 34.603613059877176, 'phi_mean': -26.85375733505174, 'phi_std': 14.890573460756713}), ('PCC-FCI (2)', {'theta_mean': 4.898470055381154, 'theta_std': 0.7481110813237458, 'phi_mean': 8.55083450202424, 'phi_std': 4.469391279570186})]) 
2025-02-07 20:02:30,022 - INFO - Iteration 2000/2000, Acceptance Ratio: 53.20%, Log Likelihood: -1153.9475, Current Accepted Order: dict_values([1, 10, 2, 4, 3, 5, 9, 7, 8, 6]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 145.16479181584657, 'theta_std': 16.461590287698073, 'phi_mean': 260.13238826698193, 'phi_std': 53.32238367211391}), ('ADAS (6)', {'theta_mean': -20.078930148919852, 'theta_std': 5.526699402072771, 'phi_mean': -6.020658151337188, 'phi_std': 1.3641828347343579}), ('AVLT-Sum (8)', {'theta_mean': 22.19230387025711, 'theta_std': 6.1467255546644815, 'phi_mean': 36.92247731639386, 'phi_std': 14.430663883428602}), ('FUS-FCI (10)', {'theta_mean': -14.62470784297701, 'theta_std': 6.272855095778226, 'phi_mean': -9.477181043641274, 'phi_std': 2.6958531486860546}), ('FUS-GMI (9)', {'theta_mean': 0.47512653350551154, 'theta_std': 0.02728508083016842, 'phi_mean': 0.5820910413471058, 'phi_std': 0.06353257475416897}), ('HIP-FCI (1)', {'theta_mean': -4.952631338807312, 'theta_std': 8.165608712979333, 'phi_mean': 5.576163088325002, 'phi_std': 1.283262901386981}), ('HIP-GMI (7)', {'theta_mean': 0.40131172305921275, 'theta_std': 0.4026477830801078, 'phi_mean': 0.3298051112875893, 'phi_std': 0.22478249271591577}), ('MMSE (5)', {'theta_mean': 20.641783767960476, 'theta_std': 2.4200171725711614, 'phi_mean': 28.021174261382868, 'phi_std': 0.590799211219768}), ('P-Tau (4)', {'theta_mean': -46.85180825357852, 'theta_std': 34.603613059877176, 'phi_mean': -26.85375733505174, 'phi_std': 14.890573460756713}), ('PCC-FCI (2)', {'theta_mean': 4.550937437433354, 'theta_std': 0.6726926877776451, 'phi_mean': 8.42225627547, 'phi_std': 4.412801365464923})]) 
2025-02-07 20:02:30,206 - INFO - Results saved to soft_kmeans/results/25_50_0_results.json
