2025-02-07 20:03:07,835 - INFO - Running soft kmeans for file: 10_100_0
2025-02-07 20:03:07,836 - INFO - Number of biomarkers: 10
2025-02-07 20:03:10,376 - INFO - Iteration 200/2000, Acceptance Ratio: 53.50%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:12,005 - INFO - Iteration 400/2000, Acceptance Ratio: 50.50%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:13,675 - INFO - Iteration 600/2000, Acceptance Ratio: 50.50%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:15,349 - INFO - Iteration 800/2000, Acceptance Ratio: 50.75%, Log Likelihood: -2410.1615, Current Accepted Order: dict_values([1, 10, 3, 8, 4, 5, 9, 6, 2, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.690464760528776, 'theta_std': 13.05023600815343, 'phi_mean': 38.07506787292915, 'phi_std': 14.000460553999766}), ('FUS-FCI (10)', {'theta_mean': -15.140921108281574, 'theta_std': 5.828320284245078, 'phi_mean': -9.317446147547642, 'phi_std': 3.442870330229231}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -80.7721257411704, 'theta_std': 15.550461320224835, 'phi_mean': -31.53978907714146, 'phi_std': 25.669297774944003}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:16,974 - INFO - Iteration 1000/2000, Acceptance Ratio: 50.30%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:18,563 - INFO - Iteration 1200/2000, Acceptance Ratio: 49.33%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:20,281 - INFO - Iteration 1400/2000, Acceptance Ratio: 49.71%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:21,897 - INFO - Iteration 1600/2000, Acceptance Ratio: 49.31%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:23,515 - INFO - Iteration 1800/2000, Acceptance Ratio: 49.50%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:25,126 - INFO - Iteration 2000/2000, Acceptance Ratio: 48.80%, Log Likelihood: -2407.5001, Current Accepted Order: dict_values([1, 10, 3, 7, 4, 5, 9, 6, 2, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 151.37449933772103, 'theta_std': 16.01376117710723, 'phi_mean': 265.55435167224914, 'phi_std': 43.49894864832806}), ('ADAS (6)', {'theta_mean': -20.320086773256296, 'theta_std': 3.2366522552446835, 'phi_mean': -6.23171752139329, 'phi_std': 1.4453316415117583}), ('AVLT-Sum (8)', {'theta_mean': 23.25617156300835, 'theta_std': 12.85057839780838, 'phi_mean': 38.10180192365701, 'phi_std': 13.945501224159258}), ('FUS-FCI (10)', {'theta_mean': -16.63873126996061, 'theta_std': 6.2089194769198, 'phi_mean': -9.601218468261596, 'phi_std': 3.5725675191478805}), ('FUS-GMI (9)', {'theta_mean': 0.5646879091639554, 'theta_std': 0.06747795153147995, 'phi_mean': 0.6227856595926154, 'phi_std': 0.05271484486887425}), ('HIP-FCI (1)', {'theta_mean': -4.373474846324809, 'theta_std': 6.835711346919397, 'phi_mean': 5.188687289378445, 'phi_std': 1.1046369760241683}), ('HIP-GMI (7)', {'theta_mean': 0.05616798117873741, 'theta_std': 0.06011469461663044, 'phi_mean': 0.405849806410235, 'phi_std': 0.2664171430482534}), ('MMSE (5)', {'theta_mean': 21.871165318645918, 'theta_std': 1.981284150732434, 'phi_mean': 28.075979373178253, 'phi_std': 0.7414516621116121}), ('P-Tau (4)', {'theta_mean': -78.69476922750698, 'theta_std': 15.798338829289381, 'phi_mean': -30.23215873494286, 'phi_std': 25.185408053123936}), ('PCC-FCI (2)', {'theta_mean': 0.8713146170695562, 'theta_std': 0.8020492171444944, 'phi_mean': 6.77801802117726, 'phi_std': 4.889537917281101})]) 
2025-02-07 20:03:25,312 - INFO - Results saved to soft_kmeans/results/10_100_0_results.json
