2025-02-07 20:02:40,255 - INFO - Running soft kmeans for file: 5_50_1
2025-02-07 20:02:40,255 - INFO - Number of biomarkers: 10
2025-02-07 20:02:41,848 - INFO - Iteration 200/2000, Acceptance Ratio: 59.50%, Log Likelihood: -1175.7607, Current Accepted Order: dict_values([2, 7, 5, 4, 6, 8, 1, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.38727389895325, 'theta_std': 14.753984114553523, 'phi_mean': 225.61188741395506, 'phi_std': 56.674265744258534}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.119234088160693, 'theta_std': 5.478503455239182, 'phi_mean': -8.655035117562257, 'phi_std': 1.242106961031542}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.496297003863872, 'theta_std': 4.872332189568148, 'phi_mean': 5.999778196670843, 'phi_std': 2.872604803445038}), ('HIP-GMI (7)', {'theta_mean': 0.3164175468242237, 'theta_std': 0.3108947607982006, 'phi_mean': 0.4857579222929139, 'phi_std': 0.1689211122603939}), ('MMSE (5)', {'theta_mean': 21.869059840909312, 'theta_std': 2.331848488846461, 'phi_mean': 28.077170444116337, 'phi_std': 0.6819798070304981}), ('P-Tau (4)', {'theta_mean': -36.97960328705125, 'theta_std': 31.623885774756342, 'phi_mean': -31.688672625952012, 'phi_std': 11.930596616341147}), ('PCC-FCI (2)', {'theta_mean': 4.780005678430551, 'theta_std': 2.875314132874228, 'phi_mean': 10.752764749500171, 'phi_std': 3.9654533965830847})]) 
2025-02-07 20:02:42,790 - INFO - Iteration 400/2000, Acceptance Ratio: 57.75%, Log Likelihood: -1176.1616, Current Accepted Order: dict_values([1, 7, 5, 4, 6, 8, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.38727389895325, 'theta_std': 14.753984114553523, 'phi_mean': 225.61188741395506, 'phi_std': 56.674265744258534}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.119234088160693, 'theta_std': 5.478503455239182, 'phi_mean': -8.655035117562257, 'phi_std': 1.242106961031542}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.3164175468242237, 'theta_std': 0.3108947607982006, 'phi_mean': 0.4857579222929139, 'phi_std': 0.1689211122603939}), ('MMSE (5)', {'theta_mean': 21.869059840909312, 'theta_std': 2.331848488846461, 'phi_mean': 28.077170444116337, 'phi_std': 0.6819798070304981}), ('P-Tau (4)', {'theta_mean': -36.97960328705125, 'theta_std': 31.623885774756342, 'phi_mean': -31.688672625952012, 'phi_std': 11.930596616341147}), ('PCC-FCI (2)', {'theta_mean': 4.780005678430551, 'theta_std': 2.875314132874228, 'phi_mean': 10.752764749500171, 'phi_std': 3.9654533965830847})]) 
2025-02-07 20:02:43,719 - INFO - Iteration 600/2000, Acceptance Ratio: 56.17%, Log Likelihood: -1181.0707, Current Accepted Order: dict_values([1, 7, 5, 6, 4, 8, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.81509706180918, 'theta_std': 14.378239759236862, 'phi_mean': 205.6204030966242, 'phi_std': 59.44691087407651}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.19278173913941, 'theta_std': 5.526533323544731, 'phi_mean': -8.607264410707234, 'phi_std': 1.1870489022275232}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.30771371856334895, 'theta_std': 0.30893886321009295, 'phi_mean': 0.5213626002945474, 'phi_std': 0.17354274387233973}), ('MMSE (5)', {'theta_mean': 22.00254580766588, 'theta_std': 2.431074421292882, 'phi_mean': 28.177357286971375, 'phi_std': 0.5897088947036123}), ('P-Tau (4)', {'theta_mean': -40.48424473217843, 'theta_std': 31.815180860976405, 'phi_mean': -26.225408552968954, 'phi_std': 17.718446060518634}), ('PCC-FCI (2)', {'theta_mean': 4.780005678430551, 'theta_std': 2.875314132874228, 'phi_mean': 10.752764749500171, 'phi_std': 3.9654533965830847})]) 
2025-02-07 20:02:44,658 - INFO - Iteration 800/2000, Acceptance Ratio: 55.75%, Log Likelihood: -1171.1516, Current Accepted Order: dict_values([1, 8, 4, 6, 5, 7, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.18069969797318, 'theta_std': 14.891078753022018, 'phi_mean': 220.33065459080862, 'phi_std': 57.018537798114465}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.19278173913941, 'theta_std': 5.526533323544731, 'phi_mean': -8.607264410707234, 'phi_std': 1.1870489022275232}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.31589446447169434, 'theta_std': 0.31438822609581274, 'phi_mean': 0.46137046363334755, 'phi_std': 0.16356148437850768}), ('MMSE (5)', {'theta_mean': 21.869059840909312, 'theta_std': 2.331848488846461, 'phi_mean': 28.077170444116337, 'phi_std': 0.6819798070304981}), ('P-Tau (4)', {'theta_mean': -42.354770131685044, 'theta_std': 32.495364416628256, 'phi_mean': -25.424893876807033, 'phi_std': 17.074676639580236}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:45,572 - INFO - Iteration 1000/2000, Acceptance Ratio: 54.20%, Log Likelihood: -1171.1516, Current Accepted Order: dict_values([1, 8, 4, 6, 5, 7, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.18069969797318, 'theta_std': 14.891078753022018, 'phi_mean': 220.33065459080862, 'phi_std': 57.018537798114465}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.19278173913941, 'theta_std': 5.526533323544731, 'phi_mean': -8.607264410707234, 'phi_std': 1.1870489022275232}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.31589446447169434, 'theta_std': 0.31438822609581274, 'phi_mean': 0.46137046363334755, 'phi_std': 0.16356148437850768}), ('MMSE (5)', {'theta_mean': 21.869059840909312, 'theta_std': 2.331848488846461, 'phi_mean': 28.077170444116337, 'phi_std': 0.6819798070304981}), ('P-Tau (4)', {'theta_mean': -42.354770131685044, 'theta_std': 32.495364416628256, 'phi_mean': -25.424893876807033, 'phi_std': 17.074676639580236}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:46,480 - INFO - Iteration 1200/2000, Acceptance Ratio: 53.25%, Log Likelihood: -1172.3602, Current Accepted Order: dict_values([1, 8, 4, 5, 6, 7, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.60663115413183, 'theta_std': 14.430007622921162, 'phi_mean': 218.98187164630608, 'phi_std': 58.90648787439953}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.167198933322846, 'theta_std': 5.539883619167495, 'phi_mean': -8.70959563397349, 'phi_std': 1.155073178859196}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.31589446447169434, 'theta_std': 0.31438822609581274, 'phi_mean': 0.46137046363334755, 'phi_std': 0.16356148437850768}), ('MMSE (5)', {'theta_mean': 21.74980770222899, 'theta_std': 2.2582530452226064, 'phi_mean': 27.942574326111583, 'phi_std': 0.841290469072216}), ('P-Tau (4)', {'theta_mean': -40.192438460886386, 'theta_std': 31.9225086610076, 'phi_mean': -25.955700774036448, 'phi_std': 16.031905838148603}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:47,420 - INFO - Iteration 1400/2000, Acceptance Ratio: 53.86%, Log Likelihood: -1174.6574, Current Accepted Order: dict_values([1, 8, 5, 2, 6, 7, 4, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.97242132974412, 'theta_std': 14.138700928022596, 'phi_mean': 205.25331313810935, 'phi_std': 59.891416258713406}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.208177304683684, 'theta_std': 5.520712469332506, 'phi_mean': -8.545682148530137, 'phi_std': 1.1589297840563753}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.29992459867219773, 'theta_std': 0.32002900708705145, 'phi_mean': 0.467059527166673, 'phi_std': 0.17349322947474627}), ('MMSE (5)', {'theta_mean': 21.74980770222899, 'theta_std': 2.2582530452226064, 'phi_mean': 27.942574326111583, 'phi_std': 0.841290469072216}), ('P-Tau (4)', {'theta_mean': -37.16403313265412, 'theta_std': 30.73469525560825, 'phi_mean': -28.28820471963473, 'phi_std': 8.921620863484092}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:48,421 - INFO - Iteration 1600/2000, Acceptance Ratio: 53.31%, Log Likelihood: -1171.3227, Current Accepted Order: dict_values([1, 8, 4, 6, 5, 7, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.8225856779059, 'theta_std': 14.562988855402633, 'phi_mean': 213.41529027155124, 'phi_std': 59.79042691823157}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.254028413937725, 'theta_std': 5.583517458071107, 'phi_mean': -8.625164139007047, 'phi_std': 1.1332212731392377}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.3004695389797387, 'theta_std': 0.30879409471683084, 'phi_mean': 0.5353412917751247, 'phi_std': 0.16427740647880948}), ('MMSE (5)', {'theta_mean': 21.74980770222899, 'theta_std': 2.2582530452226064, 'phi_mean': 27.942574326111583, 'phi_std': 0.841290469072216}), ('P-Tau (4)', {'theta_mean': -42.354770131685044, 'theta_std': 32.495364416628256, 'phi_mean': -25.424893876807033, 'phi_std': 17.074676639580236}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:49,405 - INFO - Iteration 1800/2000, Acceptance Ratio: 53.17%, Log Likelihood: -1173.4897, Current Accepted Order: dict_values([2, 8, 4, 6, 5, 7, 1, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.18069969797318, 'theta_std': 14.891078753022018, 'phi_mean': 220.33065459080862, 'phi_std': 57.018537798114465}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.119234088160693, 'theta_std': 5.478503455239182, 'phi_mean': -8.655035117562257, 'phi_std': 1.242106961031542}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.3164175468242237, 'theta_std': 0.3108947607982006, 'phi_mean': 0.4857579222929139, 'phi_std': 0.1689211122603939}), ('MMSE (5)', {'theta_mean': 21.74980770222899, 'theta_std': 2.2582530452226064, 'phi_mean': 27.942574326111583, 'phi_std': 0.841290469072216}), ('P-Tau (4)', {'theta_mean': -42.354770131685044, 'theta_std': 32.495364416628256, 'phi_mean': -25.424893876807033, 'phi_std': 17.074676639580236}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:50,314 - INFO - Iteration 2000/2000, Acceptance Ratio: 52.25%, Log Likelihood: -1170.9659, Current Accepted Order: dict_values([1, 8, 4, 6, 5, 7, 2, 9, 10, 3]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 154.8225856779059, 'theta_std': 14.562988855402633, 'phi_mean': 213.41529027155124, 'phi_std': 59.79042691823157}), ('ADAS (6)', {'theta_mean': -21.63582843212992, 'theta_std': 3.5243105379852, 'phi_mean': -5.988476980059081, 'phi_std': 1.1527906594845043}), ('AVLT-Sum (8)', {'theta_mean': 19.31888239369243, 'theta_std': 4.907637299447533, 'phi_mean': 43.24375969113181, 'phi_std': 10.399823082278948}), ('FUS-FCI (10)', {'theta_mean': -11.254028413937725, 'theta_std': 5.583517458071107, 'phi_mean': -8.625164139007047, 'phi_std': 1.1332212731392377}), ('FUS-GMI (9)', {'theta_mean': 0.49270398434354956, 'theta_std': 0.036021644660606755, 'phi_mean': 0.6084462190946883, 'phi_std': 0.054580858371839305}), ('HIP-FCI (1)', {'theta_mean': -5.128079643612486, 'theta_std': 5.401645203650198, 'phi_mean': 4.985036994515311, 'phi_std': 1.9297750604716262}), ('HIP-GMI (7)', {'theta_mean': 0.31589446447169434, 'theta_std': 0.31438822609581274, 'phi_mean': 0.46137046363334755, 'phi_std': 0.16356148437850768}), ('MMSE (5)', {'theta_mean': 21.74980770222899, 'theta_std': 2.2582530452226064, 'phi_mean': 27.942574326111583, 'phi_std': 0.841290469072216}), ('P-Tau (4)', {'theta_mean': -42.354770131685044, 'theta_std': 32.495364416628256, 'phi_mean': -25.424893876807033, 'phi_std': 17.074676639580236}), ('PCC-FCI (2)', {'theta_mean': 4.795940948157006, 'theta_std': 2.1835110418384716, 'phi_mean': 8.993446811567871, 'phi_std': 4.985651280876875})]) 
2025-02-07 20:02:50,499 - INFO - Results saved to soft_kmeans/results/5_50_1_results.json
