2025-02-07 20:02:13,304 - INFO - Running soft kmeans for file: 25_50_1
2025-02-07 20:02:13,305 - INFO - Number of biomarkers: 10
2025-02-07 20:02:14,874 - INFO - Iteration 200/2000, Acceptance Ratio: 60.00%, Log Likelihood: -1151.3700, Current Accepted Order: dict_values([1, 4, 5, 10, 6, 8, 3, 9, 2, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 148.86765736555637, 'theta_std': 16.638329882595265, 'phi_mean': 254.15739829747366, 'phi_std': 51.62845377544655}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 25.35016281878215, 'theta_std': 11.203195325992608, 'phi_mean': 38.583090669717954, 'phi_std': 15.10566595000247}), ('FUS-FCI (10)', {'theta_mean': -13.385299663516157, 'theta_std': 7.5170449287492875, 'phi_mean': -8.917409069637237, 'phi_std': 3.1341501203189988}), ('FUS-GMI (9)', {'theta_mean': 0.5923329295397524, 'theta_std': 0.06381835910485768, 'phi_mean': 0.5978381700151093, 'phi_std': 0.05995441447430389}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3751969722125772, 'theta_std': 0.24167943522024785, 'phi_mean': 0.41264506741809487, 'phi_std': 0.24887920114019924}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -71.88540070217853, 'theta_std': 14.446390051039716, 'phi_mean': -24.75197578912376, 'phi_std': 18.76887413386961}), ('PCC-FCI (2)', {'theta_mean': 4.1718899539268595, 'theta_std': 3.1277281234094256, 'phi_mean': 12.36613962256769, 'phi_std': 4.13650190434532})]) 
2025-02-07 20:02:15,653 - INFO - Iteration 400/2000, Acceptance Ratio: 57.00%, Log Likelihood: -1142.2829, Current Accepted Order: dict_values([1, 2, 3, 10, 5, 7, 4, 8, 6, 9]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 23.905413815500154, 'theta_std': 10.88964280456862, 'phi_mean': 38.57747635700094, 'phi_std': 14.92035558766295}), ('FUS-FCI (10)', {'theta_mean': -18.358353344508046, 'theta_std': 8.406191268776666, 'phi_mean': -8.950066162164534, 'phi_std': 3.0102533898653956}), ('FUS-GMI (9)', {'theta_mean': 0.5998521010176034, 'theta_std': 0.07418023357803141, 'phi_mean': 0.5930427421030711, 'phi_std': 0.055814553165030735}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3627435527786219, 'theta_std': 0.2659661697346854, 'phi_mean': 0.409694183573952, 'phi_std': 0.234770664163626}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -76.14298073331088, 'theta_std': 13.04752057963464, 'phi_mean': -25.40639111061344, 'phi_std': 19.075750379164926}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:16,389 - INFO - Iteration 600/2000, Acceptance Ratio: 53.67%, Log Likelihood: -1143.1629, Current Accepted Order: dict_values([1, 2, 3, 9, 5, 7, 6, 4, 10, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 27.331322041655415, 'theta_std': 13.175178159764268, 'phi_mean': 40.369478189951444, 'phi_std': 14.48611348009399}), ('FUS-FCI (10)', {'theta_mean': -16.063809300670613, 'theta_std': 8.305759096410954, 'phi_mean': -8.939108495164831, 'phi_std': 3.074697774630116}), ('FUS-GMI (9)', {'theta_mean': 0.6497299449714206, 'theta_std': 0.032961104520371515, 'phi_mean': 0.593467061989917, 'phi_std': 0.061552024385807744}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3263815650419551, 'theta_std': 0.28105504060901026, 'phi_mean': 0.41866320920072714, 'phi_std': 0.2278548833135746}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -76.14298073331088, 'theta_std': 13.04752057963464, 'phi_mean': -25.40639111061344, 'phi_std': 19.075750379164926}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:17,127 - INFO - Iteration 800/2000, Acceptance Ratio: 52.88%, Log Likelihood: -1140.9083, Current Accepted Order: dict_values([1, 2, 3, 9, 5, 6, 7, 4, 10, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 27.331322041655415, 'theta_std': 13.175178159764268, 'phi_mean': 40.369478189951444, 'phi_std': 14.48611348009399}), ('FUS-FCI (10)', {'theta_mean': -16.92173158789729, 'theta_std': 8.541222368936694, 'phi_mean': -8.96513744388388, 'phi_std': 3.043413647835802}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3055866772814295, 'theta_std': 0.28275968866170254, 'phi_mean': 0.4228015515419782, 'phi_std': 0.22624156593613584}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -71.89983402204871, 'theta_std': 14.429393981521596, 'phi_mean': -24.750372086915966, 'phi_std': 18.766298652537273}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:17,869 - INFO - Iteration 1000/2000, Acceptance Ratio: 52.70%, Log Likelihood: -1143.0252, Current Accepted Order: dict_values([1, 2, 3, 8, 5, 6, 4, 9, 10, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -18.651156665356712, 'theta_std': 5.292173883761887, 'phi_mean': -5.775774680816962, 'phi_std': 1.2390274038867857}), ('AVLT-Sum (8)', {'theta_mean': 32.16688517175929, 'theta_std': 15.174627152154105, 'phi_mean': 36.35535175817208, 'phi_std': 15.313721850623143}), ('FUS-FCI (10)', {'theta_mean': -14.894453603040327, 'theta_std': 7.865339400126318, 'phi_mean': -8.875212379297114, 'phi_std': 3.08858322711349}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3627435527786219, 'theta_std': 0.2659661697346854, 'phi_mean': 0.409694183573952, 'phi_std': 0.234770664163626}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -66.02297014747455, 'theta_std': 13.86539385755746, 'phi_mean': -22.50195602003966, 'phi_std': 17.338703311146556}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:18,606 - INFO - Iteration 1200/2000, Acceptance Ratio: 52.42%, Log Likelihood: -1141.2917, Current Accepted Order: dict_values([1, 2, 3, 9, 5, 6, 8, 4, 10, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -18.651156665356712, 'theta_std': 5.292173883761887, 'phi_mean': -5.775774680816962, 'phi_std': 1.2390274038867857}), ('AVLT-Sum (8)', {'theta_mean': 27.331322041655415, 'theta_std': 13.175178159764268, 'phi_mean': 40.369478189951444, 'phi_std': 14.48611348009399}), ('FUS-FCI (10)', {'theta_mean': -15.776758737229947, 'theta_std': 8.544598259282214, 'phi_mean': -8.993784792963051, 'phi_std': 3.0736965260884235}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3175469316207934, 'theta_std': 0.33397525683552487, 'phi_mean': 0.4093600865001423, 'phi_std': 0.22258307440711805}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -71.89983402204871, 'theta_std': 14.429393981521596, 'phi_mean': -24.750372086915966, 'phi_std': 18.766298652537273}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:19,342 - INFO - Iteration 1400/2000, Acceptance Ratio: 52.21%, Log Likelihood: -1142.7560, Current Accepted Order: dict_values([1, 3, 2, 9, 5, 6, 8, 4, 10, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -18.651156665356712, 'theta_std': 5.292173883761887, 'phi_mean': -5.775774680816962, 'phi_std': 1.2390274038867857}), ('AVLT-Sum (8)', {'theta_mean': 27.331322041655415, 'theta_std': 13.175178159764268, 'phi_mean': 40.369478189951444, 'phi_std': 14.48611348009399}), ('FUS-FCI (10)', {'theta_mean': -14.894453603040327, 'theta_std': 7.865339400126318, 'phi_mean': -8.875212379297114, 'phi_std': 3.08858322711349}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3462550745705122, 'theta_std': 0.32517604042248077, 'phi_mean': 0.4052976442643344, 'phi_std': 0.22373746222678936}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -70.08573106522711, 'theta_std': 13.782634844302713, 'phi_mean': -23.926171082502254, 'phi_std': 18.155139508233425}), ('PCC-FCI (2)', {'theta_mean': 4.210606911371625, 'theta_std': 2.6793192833352033, 'phi_mean': 11.77298253830487, 'phi_std': 4.819561229769157})]) 
2025-02-07 20:02:20,098 - INFO - Iteration 1600/2000, Acceptance Ratio: 53.06%, Log Likelihood: -1140.9281, Current Accepted Order: dict_values([1, 2, 3, 9, 4, 6, 7, 5, 10, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 148.86765736555637, 'theta_std': 16.638329882595265, 'phi_mean': 254.15739829747366, 'phi_std': 51.62845377544655}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 27.348213243244047, 'theta_std': 12.518062379913893, 'phi_mean': 39.61720160936797, 'phi_std': 14.978242852936914}), ('FUS-FCI (10)', {'theta_mean': -16.92173158789729, 'theta_std': 8.541222368936694, 'phi_mean': -8.96513744388388, 'phi_std': 3.043413647835802}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3055866772814295, 'theta_std': 0.28275968866170254, 'phi_mean': 0.4228015515419782, 'phi_std': 0.22624156593613584}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -71.89983402204871, 'theta_std': 14.429393981521596, 'phi_mean': -24.750372086915966, 'phi_std': 18.766298652537273}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:20,866 - INFO - Iteration 1800/2000, Acceptance Ratio: 53.56%, Log Likelihood: -1141.5688, Current Accepted Order: dict_values([1, 2, 3, 8, 5, 6, 9, 4, 10, 7]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 27.331322041655415, 'theta_std': 13.175178159764268, 'phi_mean': 40.369478189951444, 'phi_std': 14.48611348009399}), ('FUS-FCI (10)', {'theta_mean': -15.141380354213716, 'theta_std': 8.253942391041859, 'phi_mean': -8.967819707667424, 'phi_std': 3.1064004985442906}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.4625898971960517, 'theta_std': 0.3482968357042165, 'phi_mean': 0.387123324444268, 'phi_std': 0.2308244483141909}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -69.05904178131544, 'theta_std': 14.623839384262075, 'phi_mean': -24.06617416667203, 'phi_std': 18.414999677868256}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:21,610 - INFO - Iteration 2000/2000, Acceptance Ratio: 53.60%, Log Likelihood: -1141.8651, Current Accepted Order: dict_values([1, 2, 3, 9, 5, 6, 4, 7, 10, 8]), Current Theta and Phi Parameters: dict_items([('AB (3)', {'theta_mean': 150.3651543424557, 'theta_std': 17.723789036074905, 'phi_mean': 256.7813727590748, 'phi_std': 50.70929484731188}), ('ADAS (6)', {'theta_mean': -19.532044704227392, 'theta_std': 4.5003890057014315, 'phi_mean': -5.836425352345688, 'phi_std': 1.2770645425713267}), ('AVLT-Sum (8)', {'theta_mean': 27.460038976452914, 'theta_std': 12.594332669178328, 'phi_mean': 38.32730323680918, 'phi_std': 15.212325723520973}), ('FUS-FCI (10)', {'theta_mean': -16.92173158789729, 'theta_std': 8.541222368936694, 'phi_mean': -8.96513744388388, 'phi_std': 3.043413647835802}), ('FUS-GMI (9)', {'theta_mean': 0.6677034649253653, 'theta_std': 0.00668798644023838, 'phi_mean': 0.5920598033129335, 'phi_std': 0.061404751262850644}), ('HIP-FCI (1)', {'theta_mean': -6.247835628538561, 'theta_std': 7.163949327219681, 'phi_mean': 5.0335997600579, 'phi_std': 1.3461781285120187}), ('HIP-GMI (7)', {'theta_mean': 0.3627435527786219, 'theta_std': 0.2659661697346854, 'phi_mean': 0.409694183573952, 'phi_std': 0.234770664163626}), ('MMSE (5)', {'theta_mean': 21.508509831096042, 'theta_std': 1.5108166777279104, 'phi_mean': 27.873441432980616, 'phi_std': 0.7069139872560091}), ('P-Tau (4)', {'theta_mean': -71.89983402204871, 'theta_std': 14.429393981521596, 'phi_mean': -24.750372086915966, 'phi_std': 18.766298652537273}), ('PCC-FCI (2)', {'theta_mean': 4.328173910205828, 'theta_std': 3.1522752002575958, 'phi_mean': 12.53704095787329, 'phi_std': 4.120698200297596})]) 
2025-02-07 20:02:21,795 - INFO - Results saved to soft_kmeans/results/25_50_1_results.json
